com,reg,dep,libelle,d_nccenr,d_libelle,r_nccenr,r_libelle
51235,44,51,Les Essarts-lès-Sézanne,Marne,Marne,Grand Est,Grand Est
51236,44,51,Les Essarts-le-Vicomte,Marne,Marne,Grand Est,Grand Est
51237,44,51,Esternay,Marne,Marne,Grand Est,Grand Est
51238,44,51,Étoges,Marne,Marne,Grand Est,Grand Est
51239,44,51,Étréchy,Marne,Marne,Grand Est,Grand Est
51240,44,51,Étrepy,Marne,Marne,Grand Est,Grand Est
51241,44,51,Euvy,Marne,Marne,Grand Est,Grand Est
51242,44,51,Fagnières,Marne,Marne,Grand Est,Grand Est
51243,44,51,Faux-Fresnay,Marne,Marne,Grand Est,Grand Est
51244,44,51,Faux-Vésigneul,Marne,Marne,Grand Est,Grand Est
51245,44,51,Faverolles-et-Coëmy,Marne,Marne,Grand Est,Grand Est
51246,44,51,Favresse,Marne,Marne,Grand Est,Grand Est
51247,44,51,Fèrebrianges,Marne,Marne,Grand Est,Grand Est
51248,44,51,Fère-Champenoise,Marne,Marne,Grand Est,Grand Est
51249,44,51,Festigny,Marne,Marne,Grand Est,Grand Est
51250,44,51,Fismes,Marne,Marne,Grand Est,Grand Est
51251,44,51,Flavigny,Marne,Marne,Grand Est,Grand Est
51252,44,51,Fleury-la-Rivière,Marne,Marne,Grand Est,Grand Est
51253,44,51,Florent-en-Argonne,Marne,Marne,Grand Est,Grand Est
51254,44,51,Fontaine-Denis-Nuisy,Marne,Marne,Grand Est,Grand Est
51255,44,51,Fontaine-en-Dormois,Marne,Marne,Grand Est,Grand Est
51256,44,51,Fontaine-sur-Ay,Marne,Marne,Grand Est,Grand Est
51258,44,51,La Forestière,Marne,Marne,Grand Est,Grand Est
51259,44,51,Francheville,Marne,Marne,Grand Est,Grand Est
51260,44,51,Le Fresne,Marne,Marne,Grand Est,Grand Est
51261,,,Fresne-lès-Reims,,,,
51262,44,51,Frignicourt,Marne,Marne,Grand Est,Grand Est
51263,44,51,Fromentières,Marne,Marne,Grand Est,Grand Est
51264,44,51,Le Gault-Soigny,Marne,Marne,Grand Est,Grand Est
51265,44,51,Gaye,Marne,Marne,Grand Est,Grand Est
51266,44,51,Germaine,Marne,Marne,Grand Est,Grand Est
51267,44,51,Germigny,Marne,Marne,Grand Est,Grand Est
51268,44,51,Germinon,Marne,Marne,Grand Est,Grand Est
51269,44,51,Giffaumont-Champaubert,Marne,Marne,Grand Est,Grand Est
51270,44,51,Gigny-Bussy,Marne,Marne,Grand Est,Grand Est
51271,,,Gionges,,,,
51272,44,51,Givry-en-Argonne,Marne,Marne,Grand Est,Grand Est
51273,44,51,Givry-lès-Loisy,Marne,Marne,Grand Est,Grand Est
51274,44,51,Gizaucourt,Marne,Marne,Grand Est,Grand Est
51275,44,51,Glannes,Marne,Marne,Grand Est,Grand Est
51276,44,51,Gourgançon,Marne,Marne,Grand Est,Grand Est
51277,44,51,Sainte-Marie-du-Lac-Nuisement,Marne,Marne,Grand Est,Grand Est
51278,44,51,Les Grandes-Loges,Marne,Marne,Grand Est,Grand Est
51279,44,51,Granges-sur-Aube,Marne,Marne,Grand Est,Grand Est
51280,44,51,Gratreuil,Marne,Marne,Grand Est,Grand Est
51281,44,51,Grauves,Marne,Marne,Grand Est,Grand Est
51282,44,51,Gueux,Marne,Marne,Grand Est,Grand Est
51283,44,51,Hans,Marne,Marne,Grand Est,Grand Est
51284,44,51,Haussignémont,Marne,Marne,Grand Est,Grand Est
51285,44,51,Haussimont,Marne,Marne,Grand Est,Grand Est
51286,44,51,Hauteville,Marne,Marne,Grand Est,Grand Est
51287,44,51,Hautvillers,Marne,Marne,Grand Est,Grand Est
51288,44,51,Heiltz-le-Hutier,Marne,Marne,Grand Est,Grand Est
51289,44,51,Heiltz-le-Maurupt,Marne,Marne,Grand Est,Grand Est
51290,44,51,Heiltz-l'Évêque,Marne,Marne,Grand Est,Grand Est
51291,44,51,Hermonville,Marne,Marne,Grand Est,Grand Est
51292,44,51,Herpont,Marne,Marne,Grand Est,Grand Est
51293,44,51,Heutrégiville,Marne,Marne,Grand Est,Grand Est
51294,44,51,Hourges,Marne,Marne,Grand Est,Grand Est
51295,44,51,Huiron,Marne,Marne,Grand Est,Grand Est
51296,44,51,Humbauville,Marne,Marne,Grand Est,Grand Est
51298,44,51,Igny-Comblizy,Marne,Marne,Grand Est,Grand Est
51299,44,51,Isles-sur-Suippe,Marne,Marne,Grand Est,Grand Est
51300,44,51,Isle-sur-Marne,Marne,Marne,Grand Est,Grand Est
51301,44,51,Isse,Marne,Marne,Grand Est,Grand Est
51302,44,51,Les Istres-et-Bury,Marne,Marne,Grand Est,Grand Est
51303,44,51,Jâlons,Marne,Marne,Grand Est,Grand Est
51304,44,51,Janvilliers,Marne,Marne,Grand Est,Grand Est
51305,44,51,Janvry,Marne,Marne,Grand Est,Grand Est
51306,44,51,Joiselle,Marne,Marne,Grand Est,Grand Est
51307,44,51,Jonchery-sur-Suippe,Marne,Marne,Grand Est,Grand Est
51308,44,51,Jonchery-sur-Vesle,Marne,Marne,Grand Est,Grand Est
51309,44,51,Jonquery,Marne,Marne,Grand Est,Grand Est
51310,44,51,Jouy-lès-Reims,Marne,Marne,Grand Est,Grand Est
51311,44,51,Jussecourt-Minecourt,Marne,Marne,Grand Est,Grand Est
51312,44,51,Juvigny,Marne,Marne,Grand Est,Grand Est
51313,44,51,Lachy,Marne,Marne,Grand Est,Grand Est
51314,44,51,Lagery,Marne,Marne,Grand Est,Grand Est
51315,44,51,Landricourt,Marne,Marne,Grand Est,Grand Est
51316,44,51,Larzicourt,Marne,Marne,Grand Est,Grand Est
51317,44,51,Laval-sur-Tourbe,Marne,Marne,Grand Est,Grand Est
51318,44,51,Lavannes,Marne,Marne,Grand Est,Grand Est
51319,44,51,Lenharrée,Marne,Marne,Grand Est,Grand Est
51320,44,51,Leuvrigny,Marne,Marne,Grand Est,Grand Est
51321,44,51,Lhéry,Marne,Marne,Grand Est,Grand Est
51322,44,51,Lignon,Marne,Marne,Grand Est,Grand Est
51323,44,51,Linthelles,Marne,Marne,Grand Est,Grand Est
51324,44,51,Linthes,Marne,Marne,Grand Est,Grand Est
51325,44,51,Lisse-en-Champagne,Marne,Marne,Grand Est,Grand Est
51326,44,51,Livry-Louvercy,Marne,Marne,Grand Est,Grand Est
51327,44,51,Loisy-en-Brie,Marne,Marne,Grand Est,Grand Est
51328,44,51,Loisy-sur-Marne,Marne,Marne,Grand Est,Grand Est
51329,44,51,Loivre,Marne,Marne,Grand Est,Grand Est
51331,,,Louvois,,,,
51333,44,51,Ludes,Marne,Marne,Grand Est,Grand Est
51334,44,51,Luxémont-et-Villotte,Marne,Marne,Grand Est,Grand Est
51336,44,51,Maffrécourt,Marne,Marne,Grand Est,Grand Est
51337,44,51,Magneux,Marne,Marne,Grand Est,Grand Est
51338,44,51,Mailly-Champagne,Marne,Marne,Grand Est,Grand Est
51339,44,51,Mairy-sur-Marne,Marne,Marne,Grand Est,Grand Est
51340,44,51,Maisons-en-Champagne,Marne,Marne,Grand Est,Grand Est
51341,44,51,Malmy,Marne,Marne,Grand Est,Grand Est
51342,44,51,Mancy,Marne,Marne,Grand Est,Grand Est
51343,44,51,Marcilly-sur-Seine,Marne,Marne,Grand Est,Grand Est
51344,44,51,Mardeuil,Marne,Marne,Grand Est,Grand Est
51345,44,51,Mareuil-en-Brie,Marne,Marne,Grand Est,Grand Est
51346,44,51,Mareuil-le-Port,Marne,Marne,Grand Est,Grand Est
51347,,,Mareuil-sur-Ay,,,,
51348,44,51,Marfaux,Marne,Marne,Grand Est,Grand Est
51349,44,51,Margerie-Hancourt,Marne,Marne,Grand Est,Grand Est
51350,44,51,Margny,Marne,Marne,Grand Est,Grand Est
51351,44,51,Marigny,Marne,Marne,Grand Est,Grand Est
51352,44,51,Marolles,Marne,Marne,Grand Est,Grand Est
51353,44,51,Marsangis,Marne,Marne,Grand Est,Grand Est
51354,44,51,Marson,Marne,Marne,Grand Est,Grand Est
51355,44,51,Massiges,Marne,Marne,Grand Est,Grand Est
51356,44,51,Matignicourt-Goncourt,Marne,Marne,Grand Est,Grand Est
51357,44,51,Matougues,Marne,Marne,Grand Est,Grand Est
51358,44,51,Maurupt-le-Montois,Marne,Marne,Grand Est,Grand Est
51359,44,51,Mécringes,Marne,Marne,Grand Est,Grand Est
51360,44,51,Le Meix-Saint-Epoing,Marne,Marne,Grand Est,Grand Est
51361,44,51,Le Meix-Tiercelin,Marne,Marne,Grand Est,Grand Est
51362,44,51,Merfy,Marne,Marne,Grand Est,Grand Est
51363,44,51,Merlaut,Marne,Marne,Grand Est,Grand Est
51364,44,51,Méry-Prémecy,Marne,Marne,Grand Est,Grand Est
51365,44,51,Les Mesneux,Marne,Marne,Grand Est,Grand Est
51367,44,51,Le Mesnil-sur-Oger,Marne,Marne,Grand Est,Grand Est
51368,44,51,Minaucourt-le-Mesnil-lès-Hurlus,Marne,Marne,Grand Est,Grand Est
51369,44,51,Mœurs-Verdey,Marne,Marne,Grand Est,Grand Est
51370,44,51,Moiremont,Marne,Marne,Grand Est,Grand Est
51371,44,51,Moivre,Marne,Marne,Grand Est,Grand Est
51372,44,51,Moncetz-Longevas,Marne,Marne,Grand Est,Grand Est
51373,44,51,Moncetz-l'Abbaye,Marne,Marne,Grand Est,Grand Est
51374,44,51,Mondement-Montgivroux,Marne,Marne,Grand Est,Grand Est
51375,44,51,Montbré,Marne,Marne,Grand Est,Grand Est
51376,44,51,Montgenost,Marne,Marne,Grand Est,Grand Est
51377,44,51,Montépreux,Marne,Marne,Grand Est,Grand Est
51378,44,51,Monthelon,Marne,Marne,Grand Est,Grand Est
51379,44,51,Montigny-sur-Vesle,Marne,Marne,Grand Est,Grand Est
51380,44,51,Montmirail,Marne,Marne,Grand Est,Grand Est
51381,44,51,Montmort-Lucy,Marne,Marne,Grand Est,Grand Est
51382,44,51,Mont-sur-Courville,Marne,Marne,Grand Est,Grand Est
51383,,,Morains,,,,
51384,44,51,Morangis,Marne,Marne,Grand Est,Grand Est
51386,44,51,Morsains,Marne,Marne,Grand Est,Grand Est
51387,44,51,Moslins,Marne,Marne,Grand Est,Grand Est
51388,44,51,Mourmelon-le-Grand,Marne,Marne,Grand Est,Grand Est
51389,44,51,Mourmelon-le-Petit,Marne,Marne,Grand Est,Grand Est
51390,44,51,Moussy,Marne,Marne,Grand Est,Grand Est
51391,44,51,Muizon,Marne,Marne,Grand Est,Grand Est
51392,44,51,Mutigny,Marne,Marne,Grand Est,Grand Est
51393,44,51,Nanteuil-la-Forêt,Marne,Marne,Grand Est,Grand Est
51395,44,51,Nesle-la-Reposte,Marne,Marne,Grand Est,Grand Est
51396,44,51,Nesle-le-Repons,Marne,Marne,Grand Est,Grand Est
51397,44,51,La Neuville-aux-Bois,Marne,Marne,Grand Est,Grand Est
51398,44,51,La Neuville-aux-Larris,Marne,Marne,Grand Est,Grand Est
51399,44,51,La Neuville-au-Pont,Marne,Marne,Grand Est,Grand Est
51402,44,51,Neuvy,Marne,Marne,Grand Est,Grand Est
51403,44,51,Nogent-l'Abbesse,Marne,Marne,Grand Est,Grand Est
51404,44,51,Noirlieu,Marne,Marne,Grand Est,Grand Est
51405,,,Normée,,,,
51406,44,51,Norrois,Marne,Marne,Grand Est,Grand Est
51407,44,51,La Noue,Marne,Marne,Grand Est,Grand Est
51409,44,51,Nuisement-sur-Coole,Marne,Marne,Grand Est,Grand Est
51410,44,51,Œuilly,Marne,Marne,Grand Est,Grand Est
51411,,,Oger,,,,
51412,44,51,Ognes,Marne,Marne,Grand Est,Grand Est
51413,44,51,Oiry,Marne,Marne,Grand Est,Grand Est
51414,44,51,Olizy,Marne,Marne,Grand Est,Grand Est
51415,44,51,Omey,Marne,Marne,Grand Est,Grand Est
51416,44,51,Orbais-l'Abbaye,Marne,Marne,Grand Est,Grand Est
51417,44,51,Orconte,Marne,Marne,Grand Est,Grand Est
51418,44,51,Ormes,Marne,Marne,Grand Est,Grand Est
51419,44,51,Outines,Marne,Marne,Grand Est,Grand Est
51420,44,51,Outrepont,Marne,Marne,Grand Est,Grand Est
51421,44,51,Oyes,Marne,Marne,Grand Est,Grand Est
51422,44,51,Pargny-lès-Reims,Marne,Marne,Grand Est,Grand Est
51423,44,51,Pargny-sur-Saulx,Marne,Marne,Grand Est,Grand Est
51424,44,51,Passavant-en-Argonne,Marne,Marne,Grand Est,Grand Est
51425,44,51,Passy-Grigny,Marne,Marne,Grand Est,Grand Est
51426,44,51,Péas,Marne,Marne,Grand Est,Grand Est
51428,44,51,Les Petites-Loges,Marne,Marne,Grand Est,Grand Est
51429,44,51,Pévy,Marne,Marne,Grand Est,Grand Est
51430,44,51,Pierre-Morains,Marne,Marne,Grand Est,Grand Est
51431,44,51,Pierry,Marne,Marne,Grand Est,Grand Est
51432,44,51,Pleurs,Marne,Marne,Grand Est,Grand Est
51433,44,51,Plichancourt,Marne,Marne,Grand Est,Grand Est
51434,44,51,Plivot,Marne,Marne,Grand Est,Grand Est
51435,44,51,Pocancy,Marne,Marne,Grand Est,Grand Est
51436,44,51,Pogny,Marne,Marne,Grand Est,Grand Est
51437,44,51,Poilly,Marne,Marne,Grand Est,Grand Est
51438,44,51,Poix,Marne,Marne,Grand Est,Grand Est
51439,44,51,Pomacle,Marne,Marne,Grand Est,Grand Est
51440,44,51,Pontfaverger-Moronvilliers,Marne,Marne,Grand Est,Grand Est
51441,44,51,Ponthion,Marne,Marne,Grand Est,Grand Est
51442,44,51,Possesse,Marne,Marne,Grand Est,Grand Est
51443,44,51,Potangis,Marne,Marne,Grand Est,Grand Est
51444,44,51,Pouillon,Marne,Marne,Grand Est,Grand Est
51445,44,51,Pourcy,Marne,Marne,Grand Est,Grand Est
51446,44,51,Pringy,Marne,Marne,Grand Est,Grand Est
51447,44,51,Prosnes,Marne,Marne,Grand Est,Grand Est
51448,44,51,Prouilly,Marne,Marne,Grand Est,Grand Est
51449,44,51,Prunay,Marne,Marne,Grand Est,Grand Est
51450,44,51,Puisieulx,Marne,Marne,Grand Est,Grand Est
51451,44,51,Queudes,Marne,Marne,Grand Est,Grand Est
51452,44,51,Rapsécourt,Marne,Marne,Grand Est,Grand Est
51453,44,51,Recy,Marne,Marne,Grand Est,Grand Est
51454,44,51,Reims,Marne,Marne,Grand Est,Grand Est
51455,44,51,Reims-la-Brûlée,Marne,Marne,Grand Est,Grand Est
51456,44,51,Remicourt,Marne,Marne,Grand Est,Grand Est
51457,44,51,Reuil,Marne,Marne,Grand Est,Grand Est
51458,44,51,Reuves,Marne,Marne,Grand Est,Grand Est
51459,44,51,Réveillon,Marne,Marne,Grand Est,Grand Est
51460,44,51,Rieux,Marne,Marne,Grand Est,Grand Est
51461,44,51,Rilly-la-Montagne,Marne,Marne,Grand Est,Grand Est
51463,44,51,Les Rivières-Henruel,Marne,Marne,Grand Est,Grand Est
51464,44,51,Romain,Marne,Marne,Grand Est,Grand Est
51465,44,51,Romery,Marne,Marne,Grand Est,Grand Est
51466,44,51,Romigny,Marne,Marne,Grand Est,Grand Est
51468,44,51,Rosnay,Marne,Marne,Grand Est,Grand Est
51469,44,51,Rouffy,Marne,Marne,Grand Est,Grand Est
51470,44,51,Rouvroy-Ripont,Marne,Marne,Grand Est,Grand Est
51471,44,51,Sacy,Marne,Marne,Grand Est,Grand Est
51472,44,51,Saint-Amand-sur-Fion,Marne,Marne,Grand Est,Grand Est
51473,44,51,Saint-Bon,Marne,Marne,Grand Est,Grand Est
51474,44,51,Saint-Brice-Courcelles,Marne,Marne,Grand Est,Grand Est
51475,44,51,Saint-Chéron,Marne,Marne,Grand Est,Grand Est
51476,44,51,Saint-Étienne-au-Temple,Marne,Marne,Grand Est,Grand Est
51477,44,51,Saint-Étienne-sur-Suippe,Marne,Marne,Grand Est,Grand Est
51478,44,51,Saint-Eulien,Marne,Marne,Grand Est,Grand Est
51479,44,51,Saint-Euphraise-et-Clairizet,Marne,Marne,Grand Est,Grand Est
51480,44,51,Sainte-Gemme,Marne,Marne,Grand Est,Grand Est
51482,44,51,Saint-Germain-la-Ville,Marne,Marne,Grand Est,Grand Est
51483,44,51,Saint-Gibrien,Marne,Marne,Grand Est,Grand Est
51484,44,51,Saint-Gilles,Marne,Marne,Grand Est,Grand Est
51485,44,51,Saint-Hilaire-au-Temple,Marne,Marne,Grand Est,Grand Est
51486,44,51,Saint-Hilaire-le-Grand,Marne,Marne,Grand Est,Grand Est
51487,44,51,Saint-Hilaire-le-Petit,Marne,Marne,Grand Est,Grand Est
51488,44,51,Saint-Imoges,Marne,Marne,Grand Est,Grand Est
51489,44,51,Saint-Jean-devant-Possesse,Marne,Marne,Grand Est,Grand Est
51490,44,51,Saint-Jean-sur-Moivre,Marne,Marne,Grand Est,Grand Est
51491,44,51,Saint-Jean-sur-Tourbe,Marne,Marne,Grand Est,Grand Est
51492,44,51,Saint-Just-Sauvage,Marne,Marne,Grand Est,Grand Est
51493,44,51,Saint-Léonard,Marne,Marne,Grand Est,Grand Est
51494,,,Sainte-Livière,,,,
51495,44,51,Saint-Loup,Marne,Marne,Grand Est,Grand Est
51496,44,51,Saint-Lumier-en-Champagne,Marne,Marne,Grand Est,Grand Est
51497,44,51,Saint-Lumier-la-Populeuse,Marne,Marne,Grand Est,Grand Est
51498,44,51,Saint-Mard-sur-Auve,Marne,Marne,Grand Est,Grand Est
51499,44,51,Saint-Mard-lès-Rouffy,Marne,Marne,Grand Est,Grand Est
51500,44,51,Saint-Mard-sur-le-Mont,Marne,Marne,Grand Est,Grand Est
51501,44,51,Sainte-Marie-à-Py,Marne,Marne,Grand Est,Grand Est
51502,44,51,Saint-Martin-aux-Champs,Marne,Marne,Grand Est,Grand Est
51503,44,51,Saint-Martin-l'Heureux,Marne,Marne,Grand Est,Grand Est
51504,44,51,Saint-Martin-sur-le-Pré,Marne,Marne,Grand Est,Grand Est
51505,44,51,Saint-Masmes,Marne,Marne,Grand Est,Grand Est
51506,44,51,Saint-Memmie,Marne,Marne,Grand Est,Grand Est
51507,44,51,Sainte-Menehould,Marne,Marne,Grand Est,Grand Est
51508,44,51,Saint-Ouen-Domprot,Marne,Marne,Grand Est,Grand Est
51509,44,51,Saint-Pierre,Marne,Marne,Grand Est,Grand Est
51510,44,51,Saint-Quentin-les-Marais,Marne,Marne,Grand Est,Grand Est
51511,44,51,Saint-Quentin-le-Verger,Marne,Marne,Grand Est,Grand Est
51512,44,51,Saint-Quentin-sur-Coole,Marne,Marne,Grand Est,Grand Est
51513,44,51,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,Marne,Marne,Grand Est,Grand Est
51514,44,51,Saint-Remy-sous-Broyes,Marne,Marne,Grand Est,Grand Est
51515,44,51,Saint-Remy-sur-Bussy,Marne,Marne,Grand Est,Grand Est
51516,44,51,Saint-Saturnin,Marne,Marne,Grand Est,Grand Est
51517,44,51,Saint-Souplet-sur-Py,Marne,Marne,Grand Est,Grand Est
51518,44,51,Saint-Thierry,Marne,Marne,Grand Est,Grand Est
51519,44,51,Saint-Thomas-en-Argonne,Marne,Marne,Grand Est,Grand Est
51520,44,51,Saint-Utin,Marne,Marne,Grand Est,Grand Est
51521,44,51,Saint-Vrain,Marne,Marne,Grand Est,Grand Est
51522,44,51,Sapignicourt,Marne,Marne,Grand Est,Grand Est
51523,44,51,Sarcy,Marne,Marne,Grand Est,Grand Est
51524,44,51,Saron-sur-Aube,Marne,Marne,Grand Est,Grand Est
51525,44,51,Sarry,Marne,Marne,Grand Est,Grand Est
51526,44,51,Saudoy,Marne,Marne,Grand Est,Grand Est
51527,44,51,Savigny-sur-Ardres,Marne,Marne,Grand Est,Grand Est
51528,44,51,Scrupt,Marne,Marne,Grand Est,Grand Est
51529,44,51,Selles,Marne,Marne,Grand Est,Grand Est
51530,44,51,Sept-Saulx,Marne,Marne,Grand Est,Grand Est
51531,44,51,Sermaize-les-Bains,Marne,Marne,Grand Est,Grand Est
51532,44,51,Sermiers,Marne,Marne,Grand Est,Grand Est
51533,44,51,Servon-Melzicourt,Marne,Marne,Grand Est,Grand Est
51534,44,51,Serzy-et-Prin,Marne,Marne,Grand Est,Grand Est
51535,44,51,Sézanne,Marne,Marne,Grand Est,Grand Est
51536,44,51,Sillery,Marne,Marne,Grand Est,Grand Est
51537,44,51,Sivry-Ante,Marne,Marne,Grand Est,Grand Est
51538,44,51,Sogny-aux-Moulins,Marne,Marne,Grand Est,Grand Est
51539,44,51,Sogny-en-l'Angle,Marne,Marne,Grand Est,Grand Est
51542,44,51,Soizy-aux-Bois,Marne,Marne,Grand Est,Grand Est
51543,44,51,Somme-Bionne,Marne,Marne,Grand Est,Grand Est
51544,44,51,Sommepy-Tahure,Marne,Marne,Grand Est,Grand Est
51545,44,51,Sommesous,Marne,Marne,Grand Est,Grand Est
51546,44,51,Somme-Suippe,Marne,Marne,Grand Est,Grand Est
51547,44,51,Somme-Tourbe,Marne,Marne,Grand Est,Grand Est
51548,44,51,Somme-Vesle,Marne,Marne,Grand Est,Grand Est
51549,44,51,Somme-Yèvre,Marne,Marne,Grand Est,Grand Est
51550,44,51,Sompuis,Marne,Marne,Grand Est,Grand Est
51551,44,51,Somsois,Marne,Marne,Grand Est,Grand Est
51552,44,51,Songy,Marne,Marne,Grand Est,Grand Est
51553,44,51,Souain-Perthes-lès-Hurlus,Marne,Marne,Grand Est,Grand Est
51555,44,51,Soudé,Marne,Marne,Grand Est,Grand Est
51556,44,51,Soudron,Marne,Marne,Grand Est,Grand Est
51557,44,51,Soulanges,Marne,Marne,Grand Est,Grand Est
51558,44,51,Soulières,Marne,Marne,Grand Est,Grand Est
51559,44,51,Suippes,Marne,Marne,Grand Est,Grand Est
51560,44,51,Suizy-le-Franc,Marne,Marne,Grand Est,Grand Est
51562,44,51,Taissy,Marne,Marne,Grand Est,Grand Est
51563,44,51,Talus-Saint-Prix,Marne,Marne,Grand Est,Grand Est
51564,44,51,Val de Livre,Marne,Marne,Grand Est,Grand Est
51564,,,Tauxières-Mutry,,,,
51565,44,51,Thaas,Marne,Marne,Grand Est,Grand Est
51566,44,51,Thibie,Marne,Marne,Grand Est,Grand Est
51567,44,51,Thiéblemont-Farémont,Marne,Marne,Grand Est,Grand Est
51568,44,51,Thil,Marne,Marne,Grand Est,Grand Est
51569,44,51,Thillois,Marne,Marne,Grand Est,Grand Est
51570,44,51,Le Thoult-Trosnay,Marne,Marne,Grand Est,Grand Est
51571,44,51,Val-de-Vesle,Marne,Marne,Grand Est,Grand Est
51572,44,51,Tilloy-et-Bellay,Marne,Marne,Grand Est,Grand Est
51573,44,51,Tinqueux,Marne,Marne,Grand Est,Grand Est
51574,44,51,Togny-aux-Bœufs,Marne,Marne,Grand Est,Grand Est
51575,,,Toulon-la-Montagne,,,,
51576,44,51,Tours-sur-Marne,Marne,Marne,Grand Est,Grand Est
51577,44,51,Tramery,Marne,Marne,Grand Est,Grand Est
51578,44,51,Trécon,Marne,Marne,Grand Est,Grand Est
51579,44,51,Tréfols,Marne,Marne,Grand Est,Grand Est
51580,44,51,Trépail,Marne,Marne,Grand Est,Grand Est
51581,44,51,Treslon,Marne,Marne,Grand Est,Grand Est
51582,44,51,Trigny,Marne,Marne,Grand Est,Grand Est
51583,44,51,Trois-Fontaines-l'Abbaye,Marne,Marne,Grand Est,Grand Est
51584,44,51,Trois-Puits,Marne,Marne,Grand Est,Grand Est
51585,44,51,Troissy,Marne,Marne,Grand Est,Grand Est
51586,44,51,Unchair,Marne,Marne,Grand Est,Grand Est
51587,44,51,Vadenay,Marne,Marne,Grand Est,Grand Est
51588,44,51,Valmy,Marne,Marne,Grand Est,Grand Est
51589,44,51,Vanault-le-Châtel,Marne,Marne,Grand Est,Grand Est
51590,44,51,Vanault-les-Dames,Marne,Marne,Grand Est,Grand Est
51591,44,51,Vandeuil,Marne,Marne,Grand Est,Grand Est
51592,44,51,Vandières,Marne,Marne,Grand Est,Grand Est
51594,44,51,Vassimont-et-Chapelaine,Marne,Marne,Grand Est,Grand Est
51595,44,51,Vatry,Marne,Marne,Grand Est,Grand Est
51596,44,51,Vauchamps,Marne,Marne,Grand Est,Grand Est
51597,44,51,Vauciennes,Marne,Marne,Grand Est,Grand Est
51598,44,51,Vauclerc,Marne,Marne,Grand Est,Grand Est
51599,44,51,Vaudemange,Marne,Marne,Grand Est,Grand Est
51600,44,51,Vaudesincourt,Marne,Marne,Grand Est,Grand Est
51601,44,51,Vavray-le-Grand,Marne,Marne,Grand Est,Grand Est
51602,44,51,Vavray-le-Petit,Marne,Marne,Grand Est,Grand Est
51603,44,51,Vélye,Marne,Marne,Grand Est,Grand Est
51604,44,51,Ventelay,Marne,Marne,Grand Est,Grand Est
51605,44,51,Venteuil,Marne,Marne,Grand Est,Grand Est
51607,44,51,Verdon,Marne,Marne,Grand Est,Grand Est
51608,44,51,Vernancourt,Marne,Marne,Grand Est,Grand Est
51609,44,51,Verneuil,Marne,Marne,Grand Est,Grand Est
51610,44,51,Verrières,Marne,Marne,Grand Est,Grand Est
51611,44,51,Vert-Toulon,Marne,Marne,Grand Est,Grand Est
51612,44,51,Blancs-Coteaux,Marne,Marne,Grand Est,Grand Est
51612,,,Vertus,,,,
51613,44,51,Verzenay,Marne,Marne,Grand Est,Grand Est
51614,44,51,Verzy,Marne,Marne,Grand Est,Grand Est
51616,44,51,Vésigneul-sur-Marne,Marne,Marne,Grand Est,Grand Est
51617,44,51,La Veuve,Marne,Marne,Grand Est,Grand Est
51618,44,51,Le Vézier,Marne,Marne,Grand Est,Grand Est
51619,44,51,Le Vieil-Dampierre,Marne,Marne,Grand Est,Grand Est
51620,44,51,Vienne-la-Ville,Marne,Marne,Grand Est,Grand Est
51621,44,51,Vienne-le-Château,Marne,Marne,Grand Est,Grand Est
51622,44,51,Ville-Dommange,Marne,Marne,Grand Est,Grand Est
51623,44,51,Ville-en-Selve,Marne,Marne,Grand Est,Grand Est
51624,44,51,Ville-en-Tardenois,Marne,Marne,Grand Est,Grand Est
51625,44,51,Villeneuve-la-Lionne,Marne,Marne,Grand Est,Grand Est
51626,44,51,La Villeneuve-lès-Charleville,Marne,Marne,Grand Est,Grand Est
51627,44,51,Villeneuve-Renneville-Chevigny,Marne,Marne,Grand Est,Grand Est
51628,44,51,Villeneuve-Saint-Vistre-et-Villevotte,Marne,Marne,Grand Est,Grand Est
51629,44,51,Villers-Allerand,Marne,Marne,Grand Est,Grand Est
51630,44,51,Villers-aux-Bois,Marne,Marne,Grand Est,Grand Est
51631,44,51,Villers-aux-Nœuds,Marne,Marne,Grand Est,Grand Est
51632,44,51,Villers-en-Argonne,Marne,Marne,Grand Est,Grand Est
51633,44,51,Villers-Franqueux,Marne,Marne,Grand Est,Grand Est
51634,44,51,Villers-le-Château,Marne,Marne,Grand Est,Grand Est
51635,44,51,Villers-le-Sec,Marne,Marne,Grand Est,Grand Est
51636,44,51,Villers-Marmery,Marne,Marne,Grand Est,Grand Est
51637,44,51,Villers-sous-Châtillon,Marne,Marne,Grand Est,Grand Est
51638,44,51,Villeseneux,Marne,Marne,Grand Est,Grand Est
51639,44,51,La Ville-sous-Orbais,Marne,Marne,Grand Est,Grand Est
51640,44,51,Ville-sur-Tourbe,Marne,Marne,Grand Est,Grand Est
51641,44,51,Villevenard,Marne,Marne,Grand Est,Grand Est
51642,44,51,Villiers-aux-Corneilles,Marne,Marne,Grand Est,Grand Est
51643,44,51,Vinay,Marne,Marne,Grand Est,Grand Est
